Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,OverallSatisfaction,Income,PromotionRatio
25,No,Travel_Rarely,Sales,8,3,Life Sciences,Male,2,Sales Executive,Married,0,No,22,4,1,4,4,3,2,1,2,3.2,Medium,0.3333333333333333
38,No,Travel_Rarely,Sales,7,4,Marketing,Female,2,Sales Executive,Single,0,No,20,4,0,8,2,7,7,0,5,2.8,Medium,0.0
29,No,Travel_Frequently,Research & Development,1,4,Life Sciences,Male,1,Research Scientist,Divorced,1,No,18,3,1,10,5,10,7,2,8,2.8,Low,0.2
48,No,Travel_Rarely,Sales,2,1,Marketing,Male,2,Sales Executive,Married,3,No,12,3,0,12,3,2,2,2,2,3.0,High,1.0
27,No,Travel_Frequently,Sales,3,1,Medical,Female,2,Sales Executive,Divorced,1,Yes,20,4,2,6,3,6,5,0,4,3.4,Medium,0.0
37,No,Travel_Rarely,Research & Development,10,2,Life Sciences,Male,1,Research Scientist,Single,3,No,17,3,0,4,2,1,0,0,0,3.2,Medium,0.0
50,No,Travel_Rarely,Research & Development,28,1,Medical,Male,1,Laboratory Technician,Married,1,Yes,11,3,3,20,3,20,8,3,8,3.4,Low,0.15
34,No,Travel_Rarely,Research & Development,9,3,Medical,Female,3,Healthcare Representative,Single,1,No,14,3,0,9,3,8,7,7,7,2.8,High,0.875
24,Yes,Travel_Rarely,Sales,3,2,Life Sciences,Female,2,Sales Executive,Single,9,No,14,3,0,4,3,2,2,2,0,2.2,Medium,1.0
39,No,Travel_Rarely,Research & Development,2,4,Technical Degree,Female,2,Healthcare Representative,Single,1,No,11,3,0,20,4,20,7,11,10,2.6,Medium,0.55
32,No,Travel_Rarely,Sales,10,3,Marketing,Male,2,Sales Executive,Single,1,No,12,3,0,10,2,10,7,0,8,3.4,Medium,0.0
50,Yes,Travel_Frequently,Sales,8,2,Technical Degree,Male,2,Sales Executive,Married,3,Yes,14,3,1,18,4,4,3,1,3,2.4,High,0.25
38,No,Travel_Rarely,Research & Development,1,4,Life Sciences,Female,2,Healthcare Representative,Single,0,No,13,3,0,10,4,9,7,1,8,3.0,High,0.1111111111111111
27,No,Travel_Rarely,Research & Development,1,2,Life Sciences,Female,3,Manufacturing Director,Married,1,No,11,3,0,9,3,9,7,0,7,2.8,High,0.0
32,No,Travel_Rarely,Research & Development,3,2,Life Sciences,Female,3,Research Director,Single,3,No,15,3,0,10,6,7,7,7,7,3.4,High,1.0
47,No,Travel_Rarely,Sales,14,4,Marketing,Male,2,Sales Executive,Single,2,No,12,3,0,20,2,7,7,1,7,3.0,Medium,0.14285714285714285
40,No,Travel_Frequently,Sales,5,4,Life Sciences,Male,3,Sales Executive,Married,5,Yes,21,4,1,20,2,18,13,1,12,2.6,High,0.05555555555555555
53,No,Travel_Rarely,Research & Development,7,3,Life Sciences,Male,4,Research Director,Married,3,No,19,3,0,32,3,5,1,1,3,3.2,High,0.2
41,No,Travel_Rarely,Human Resources,10,4,Human Resources,Male,5,Manager,Divorced,3,No,15,3,3,23,2,21,6,12,6,2.4,High,0.5714285714285714
60,No,Travel_Rarely,Sales,16,4,Marketing,Male,2,Sales Executive,Single,8,No,14,3,0,10,1,2,2,2,2,2.4,Medium,1.0
27,No,Travel_Frequently,Research & Development,10,2,Life Sciences,Male,3,Manufacturing Director,Divorced,1,No,21,4,2,9,4,9,7,1,7,2.6,High,0.1111111111111111
41,No,Travel_Rarely,Human Resources,1,3,Human Resources,Male,5,Manager,Married,1,No,12,3,1,22,3,22,7,2,10,2.8,High,0.09090909090909091
50,No,Travel_Rarely,Sales,8,4,Marketing,Male,1,Sales Representative,Married,7,No,15,3,1,4,2,2,2,2,2,3.2,Medium,1.0
28,Yes,Travel_Rarely,Research & Development,1,2,Life Sciences,Female,1,Research Scientist,Single,7,Yes,13,3,0,10,4,7,7,3,7,2.2,Low,0.42857142857142855
36,No,Non-Travel,Research & Development,8,3,Life Sciences,Female,3,Research Director,Married,9,No,14,3,1,10,2,8,7,0,5,2.0,High,0.0
38,No,Travel_Rarely,Research & Development,1,3,Life Sciences,Female,3,Manufacturing Director,Single,4,Yes,14,3,0,10,4,1,0,0,0,3.4,High,0.0
44,No,Non-Travel,Research & Development,24,3,Medical,Male,1,Laboratory Technician,Single,2,No,14,3,0,9,5,5,2,1,4,2.2,Medium,0.2
47,No,Travel_Frequently,Sales,3,3,Medical,Female,4,Sales Executive,Divorced,9,Yes,12,3,2,28,2,22,2,11,13,3.2,High,0.5
30,No,Travel_Rarely,Sales,27,5,Marketing,Male,2,Sales Executive,Divorced,7,No,23,4,1,10,2,8,7,7,7,3.2,Medium,0.875
29,No,Travel_Rarely,Sales,10,3,Life Sciences,Male,1,Sales Representative,Single,1,No,11,3,0,1,6,1,0,0,0,3.0,Low,0.0
42,Yes,Travel_Frequently,Research & Development,19,3,Medical,Male,1,Research Scientist,Divorced,6,Yes,12,3,0,7,2,2,2,2,2,3.4,Low,1.0
43,No,Travel_Frequently,Sales,15,3,Life Sciences,Male,2,Sales Executive,Married,3,No,18,3,1,7,5,2,2,2,2,3.2,High,1.0
34,No,Travel_Rarely,Research & Development,8,2,Medical,Female,2,Healthcare Representative,Single,3,No,11,3,0,10,2,5,1,4,3,3.0,Medium,0.8
23,No,Travel_Rarely,Research & Development,9,1,Medical,Male,1,Laboratory Technician,Married,1,No,14,3,1,5,2,4,3,0,2,2.8,Low,0.0
39,No,Travel_Rarely,Human Resources,3,3,Human Resources,Female,2,Human Resources,Married,9,No,15,3,1,12,3,8,3,3,6,2.6,Medium,0.375
56,No,Travel_Rarely,Research & Development,9,3,Medical,Male,4,Healthcare Representative,Married,7,No,11,3,0,30,1,10,7,1,1,3.0,High,0.1
40,No,Travel_Rarely,Research & Development,2,1,Medical,Female,1,Research Scientist,Single,0,Yes,20,4,0,5,2,4,2,2,3,3.2,Low,0.5
27,No,Travel_Rarely,Research & Development,7,3,Medical,Female,2,Healthcare Representative,Single,8,No,19,3,0,9,2,7,6,0,7,1.8,High,0.0
29,No,Travel_Rarely,Sales,10,3,Marketing,Male,1,Sales Representative,Divorced,1,No,14,3,2,2,2,2,2,2,2,3.2,Low,1.0
53,No,Travel_Rarely,Research & Development,6,3,Life Sciences,Male,2,Laboratory Technician,Single,2,No,17,3,0,19,4,2,2,2,2,3.6,Low,1.0
35,No,Non-Travel,Research & Development,2,4,Life Sciences,Female,2,Healthcare Representative,Divorced,2,No,11,3,1,16,2,1,0,0,0,2.6,Medium,0.0
32,No,Travel_Frequently,Research & Development,24,4,Life Sciences,Male,2,Laboratory Technician,Married,1,No,15,3,2,10,2,10,8,4,7,3.0,Medium,0.4
38,No,Travel_Rarely,Research & Development,2,5,Medical,Male,1,Research Scientist,Married,6,Yes,13,3,1,6,0,1,0,0,1,2.6,Low,0.0
34,No,Travel_Rarely,Research & Development,8,5,Life Sciences,Female,2,Manufacturing Director,Divorced,3,No,14,3,1,7,3,0,0,0,0,2.4,Medium,0.0
52,No,Travel_Rarely,Sales,3,4,Marketing,Male,4,Manager,Married,1,No,11,3,0,34,3,34,6,1,16,2.2,High,0.029411764705882353
33,Yes,Travel_Rarely,Research & Development,1,4,Other,Male,1,Research Scientist,Single,1,Yes,13,3,0,10,2,10,9,7,8,3.2,Low,0.7
25,No,Travel_Rarely,Sales,26,1,Medical,Female,2,Sales Executive,Single,1,No,23,4,0,6,5,6,5,1,4,2.8,Medium,0.16666666666666666
45,No,Travel_Rarely,Sales,2,2,Technical Degree,Male,2,Sales Representative,Single,0,No,13,3,0,9,3,8,7,3,1,2.0,High,0.375
23,No,Travel_Rarely,Research & Development,10,1,Medical,Male,1,Research Scientist,Single,1,No,18,3,0,2,3,2,2,0,2,3.0,Low,0.0
47,Yes,Travel_Frequently,Sales,27,2,Life Sciences,Female,2,Sales Executive,Single,4,Yes,12,3,0,8,2,5,4,1,3,3.2,Medium,0.2
34,No,Travel_Rarely,Sales,2,3,Other,Male,2,Sales Executive,Single,1,No,22,4,0,6,5,6,5,1,4,3.4,Medium,0.16666666666666666
55,Yes,Travel_Rarely,Research & Development,2,3,Medical,Male,5,Manager,Married,5,Yes,13,3,1,24,2,5,2,1,4,3.0,High,0.2
36,No,Non-Travel,Sales,8,4,Life Sciences,Male,3,Sales Executive,Single,1,No,15,3,0,10,1,10,7,0,9,1.8,High,0.0
52,No,Non-Travel,Research & Development,19,4,Medical,Male,1,Research Scientist,Married,0,No,18,3,1,5,3,4,3,1,2,3.0,Medium,0.25
26,No,Travel_Frequently,Research & Development,1,2,Life Sciences,Female,1,Laboratory Technician,Divorced,3,No,14,3,1,5,2,2,2,2,0,2.0,Medium,1.0
29,No,Travel_Rarely,Research & Development,27,3,Medical,Female,2,Healthcare Representative,Married,4,No,12,3,1,11,3,8,7,1,1,2.2,Medium,0.125
26,Yes,Travel_Rarely,Sales,8,3,Technical Degree,Male,2,Sales Executive,Single,6,No,17,3,0,6,2,4,3,1,2,2.4,Medium,0.25
34,No,Travel_Rarely,Research & Development,1,4,Life Sciences,Female,1,Research Scientist,Single,2,No,16,3,0,10,2,4,2,1,3,3.2,Low,0.25
54,No,Travel_Rarely,Research & Development,19,4,Medical,Female,2,Manufacturing Director,Divorced,9,Yes,11,3,2,9,4,5,3,1,4,2.6,Medium,0.2
27,No,Travel_Frequently,Sales,8,1,Marketing,Male,2,Sales Executive,Married,0,No,19,3,1,5,3,4,2,1,1,3.0,Medium,0.25
37,No,Travel_Rarely,Research & Development,10,1,Life Sciences,Female,1,Research Scientist,Divorced,0,Yes,13,3,2,6,3,5,3,4,3,2.4,Low,0.8
38,No,Travel_Frequently,Research & Development,2,4,Life Sciences,Female,2,Manufacturing Director,Single,6,Yes,12,3,0,17,2,15,7,4,12,2.6,Medium,0.26666666666666666
34,No,Travel_Rarely,Research & Development,2,4,Medical,Female,1,Research Scientist,Single,1,No,11,3,0,6,3,6,5,1,3,2.4,Medium,0.16666666666666666
35,No,Travel_Rarely,Sales,8,4,Life Sciences,Female,1,Sales Representative,Married,1,No,16,3,1,3,1,3,2,0,2,2.4,Low,0.0
30,No,Travel_Rarely,Research & Development,1,3,Life Sciences,Male,1,Laboratory Technician,Married,3,No,21,4,2,7,2,2,2,0,2,2.8,Medium,0.0
40,No,Travel_Frequently,Research & Development,2,2,Medical,Female,2,Healthcare Representative,Married,1,No,24,4,1,8,2,8,7,3,7,3.2,Medium,0.375
34,No,Travel_Rarely,Sales,8,2,Life Sciences,Female,2,Sales Executive,Married,5,No,17,3,1,6,1,3,2,1,2,2.4,Medium,0.3333333333333333
42,No,Travel_Frequently,Research & Development,8,3,Life Sciences,Male,5,Manager,Divorced,1,No,13,3,1,24,4,24,7,14,9,2.6,High,0.5833333333333334
23,Yes,Travel_Rarely,Research & Development,6,3,Life Sciences,Male,1,Laboratory Technician,Married,1,Yes,21,4,2,1,2,0,0,0,0,2.8,Low,0.0
24,No,Non-Travel,Research & Development,9,3,Life Sciences,Male,1,Laboratory Technician,Divorced,1,No,11,3,3,1,4,1,0,0,0,2.6,Low,0.0
52,No,Travel_Rarely,Research & Development,11,4,Life Sciences,Female,2,Laboratory Technician,Married,8,No,20,4,1,9,3,5,2,1,4,3.0,Low,0.2
50,No,Travel_Rarely,Research & Development,2,3,Medical,Male,4,Research Director,Married,5,No,16,3,0,30,3,4,3,0,3,3.2,High,0.0
29,Yes,Travel_Rarely,Research & Development,1,2,Life Sciences,Female,1,Laboratory Technician,Married,1,Yes,11,3,1,1,1,1,0,0,0,2.4,Low,0.0
33,No,Travel_Rarely,Research & Development,7,3,Medical,Male,3,Research Director,Married,0,No,11,3,0,14,3,13,9,3,7,3.4,High,0.23076923076923078
33,Yes,Travel_Rarely,Sales,16,3,Marketing,Female,2,Sales Executive,Single,5,No,15,3,0,6,3,3,2,0,2,2.2,Medium,0.0
47,No,Travel_Rarely,Research & Development,2,2,Other,Female,4,Manager,Married,1,Yes,11,3,1,26,3,26,14,3,0,3.0,High,0.11538461538461539
36,No,Travel_Rarely,Research & Development,1,3,Other,Female,2,Manufacturing Director,Married,0,No,15,3,1,10,2,9,7,0,5,2.4,Medium,0.0
29,No,Travel_Rarely,Research & Development,23,2,Life Sciences,Male,1,Research Scientist,Married,1,No,24,4,1,10,3,10,7,0,7,3.2,Low,0.0
58,Yes,Travel_Rarely,Research & Development,2,4,Life Sciences,Male,5,Research Director,Single,7,Yes,12,3,0,40,2,31,15,13,8,3.2,High,0.41935483870967744
35,No,Travel_Rarely,Research & Development,1,4,Life Sciences,Female,1,Research Scientist,Single,3,No,13,3,0,7,0,2,2,2,2,3.4,Low,1.0
42,No,Travel_Rarely,Research & Development,1,2,Life Sciences,Female,2,Manufacturing Director,Married,9,Yes,13,3,1,8,4,4,3,0,2,3.4,Medium,0.0
28,Yes,Travel_Rarely,Research & Development,2,4,Medical,Male,1,Research Scientist,Single,6,No,17,3,0,5,3,2,2,2,1,3.0,Medium,1.0
36,No,Travel_Rarely,Human Resources,13,3,Human Resources,Male,1,Human Resources,Married,4,No,13,3,1,8,2,5,2,0,4,2.6,Low,0.0
32,No,Travel_Rarely,Research & Development,4,3,Life Sciences,Female,2,Manufacturing Director,Married,1,No,12,3,1,14,3,14,13,6,8,2.8,Medium,0.42857142857142855
40,No,Travel_Frequently,Research & Development,16,4,Medical,Male,2,Laboratory Technician,Single,6,No,14,3,0,10,6,1,0,0,0,2.6,Medium,0.0
30,No,Travel_Rarely,Research & Development,2,3,Medical,Female,2,Manufacturing Director,Single,5,Yes,24,4,0,12,4,0,0,0,0,2.6,High,0.0
45,No,Travel_Rarely,Research & Development,2,3,Life Sciences,Female,1,Research Scientist,Single,1,No,14,3,0,1,3,1,0,0,0,2.8,Low,0.0
42,No,Travel_Rarely,Research & Development,29,3,Life Sciences,Male,2,Manufacturing Director,Married,1,No,13,3,1,10,3,9,8,7,8,2.6,Medium,0.7777777777777778
38,No,Travel_Frequently,Research & Development,12,3,Life Sciences,Male,2,Healthcare Representative,Divorced,2,No,15,3,1,13,3,4,3,1,2,1.8,Medium,0.25
34,No,Travel_Frequently,Research & Development,16,4,Life Sciences,Female,1,Research Scientist,Single,1,No,16,3,0,6,3,5,2,1,3,3.0,Low,0.2
49,Yes,Travel_Rarely,Sales,11,3,Marketing,Female,3,Sales Executive,Married,1,No,18,3,2,9,3,9,8,7,7,3.0,High,0.7777777777777778
55,Yes,Travel_Rarely,Sales,2,1,Medical,Male,2,Sales Executive,Single,4,No,16,3,0,12,3,9,7,7,3,3.0,Medium,0.7777777777777778
43,No,Travel_Rarely,Research & Development,14,2,Life Sciences,Male,4,Research Director,Married,6,No,24,4,1,22,3,4,1,1,0,2.4,High,0.25
27,No,Travel_Rarely,Research & Development,5,1,Technical Degree,Male,3,Research Director,Divorced,1,Yes,16,3,1,9,3,9,8,0,8,2.8,High,0.0
35,No,Travel_Rarely,Research & Development,7,3,Other,Male,3,Manufacturing Director,Single,3,No,21,4,0,17,3,8,5,1,6,3.0,High,0.125
28,No,Travel_Rarely,Sales,2,4,Marketing,Female,2,Sales Executive,Married,1,Yes,20,4,0,8,2,8,7,7,5,2.2,Medium,0.875
34,No,Travel_Rarely,Human Resources,3,2,Human Resources,Male,1,Human Resources,Married,0,No,19,3,1,4,1,3,2,0,2,2.8,Medium,0.0
26,Yes,Travel_Frequently,Research & Development,5,2,Medical,Female,1,Research Scientist,Married,1,Yes,14,3,1,8,2,8,7,1,7,2.4,Low,0.125
27,No,Non-Travel,Research & Development,3,3,Medical,Male,1,Research Scientist,Married,1,No,11,3,3,0,6,0,0,0,0,3.2,Low,0.0
51,No,Travel_Rarely,Sales,26,4,Marketing,Female,4,Manager,Married,2,No,14,3,1,29,2,20,6,4,17,2.4,High,0.2
44,No,Travel_Rarely,Research & Development,4,3,Medical,Male,2,Healthcare Representative,Single,9,No,12,3,0,10,2,5,2,2,3,3.0,Medium,0.4
25,No,Travel_Rarely,Research & Development,2,1,Medical,Male,1,Research Scientist,Single,7,No,13,3,0,6,3,4,3,0,1,2.2,Low,0.0
33,No,Travel_Rarely,Sales,1,3,Medical,Male,2,Sales Executive,Divorced,1,No,22,4,1,9,5,9,8,0,8,2.0,Medium,0.0
35,No,Travel_Rarely,Research & Development,27,1,Medical,Female,1,Research Scientist,Single,1,No,11,3,0,6,3,6,5,1,1,2.4,Low,0.16666666666666666
36,No,Travel_Rarely,Sales,1,2,Life Sciences,Male,2,Sales Executive,Married,1,Yes,14,3,1,18,1,18,14,4,11,3.0,Medium,0.2222222222222222
32,No,Travel_Rarely,Sales,13,4,Life Sciences,Male,2,Sales Executive,Divorced,2,No,11,3,1,8,3,5,2,0,3,2.8,Medium,0.0
30,No,Travel_Frequently,Research & Development,5,4,Life Sciences,Male,1,Research Scientist,Divorced,9,No,12,3,1,10,3,5,4,0,3,2.4,Medium,0.0
53,No,Travel_Rarely,Sales,7,2,Marketing,Female,3,Sales Executive,Married,7,Yes,18,3,1,35,3,5,2,0,4,2.8,High,0.0
45,No,Travel_Rarely,Sales,9,3,Marketing,Male,3,Sales Executive,Divorced,4,Yes,12,3,1,18,2,5,4,0,2,2.8,High,0.0
32,No,Travel_Rarely,Research & Development,8,2,Medical,Female,2,Research Scientist,Married,5,No,12,3,1,9,3,5,3,1,3,3.0,Medium,0.2
52,No,Travel_Frequently,Research & Development,25,4,Medical,Female,4,Manufacturing Director,Married,3,No,22,4,0,31,3,9,8,0,0,3.0,High,0.0
37,No,Travel_Rarely,Sales,16,4,Marketing,Male,2,Sales Executive,Divorced,4,No,19,3,2,9,2,1,0,0,0,3.2,Medium,0.0
28,No,Travel_Rarely,Human Resources,8,2,Medical,Male,1,Human Resources,Divorced,1,No,13,3,1,6,6,5,1,0,4,3.0,Medium,0.0
22,No,Travel_Rarely,Research & Development,1,2,Life Sciences,Male,2,Manufacturing Director,Married,6,No,22,4,2,4,2,2,2,2,2,2.4,Medium,1.0
44,No,Travel_Rarely,Research & Development,8,4,Life Sciences,Male,1,Laboratory Technician,Married,2,Yes,24,4,1,10,2,3,2,0,2,2.8,Low,0.0
42,No,Travel_Frequently,Research & Development,2,1,Medical,Male,1,Research Scientist,Single,5,Yes,14,3,0,8,2,2,1,2,2,3.2,Low,1.0
36,No,Travel_Rarely,Human Resources,8,3,Life Sciences,Male,1,Human Resources,Married,0,No,21,4,0,6,3,5,4,0,3,2.0,Low,0.0
25,No,Travel_Rarely,Sales,3,1,Other,Male,2,Sales Executive,Married,1,Yes,18,3,0,5,3,5,3,0,3,2.8,Medium,0.0
35,No,Travel_Rarely,Research & Development,9,3,Life Sciences,Female,3,Manufacturing Director,Married,1,Yes,20,4,1,17,2,17,14,5,15,2.8,High,0.29411764705882354
35,Yes,Travel_Frequently,Research & Development,25,4,Life Sciences,Female,1,Research Scientist,Divorced,1,Yes,19,3,1,10,3,10,2,7,8,2.4,Low,0.7
32,No,Non-Travel,Research & Development,1,3,Life Sciences,Male,1,Laboratory Technician,Divorced,0,No,12,3,1,4,2,3,0,0,2,3.2,Low,0.0
25,No,Travel_Rarely,Sales,4,1,Marketing,Male,2,Sales Executive,Married,1,No,12,3,0,5,1,5,2,0,3,2.2,Medium,0.0
49,No,Travel_Rarely,Research & Development,1,3,Technical Degree,Female,1,Research Scientist,Married,2,No,16,3,1,7,2,4,2,0,2,2.4,Low,0.0
24,No,Non-Travel,Research & Development,4,1,Life Sciences,Male,1,Laboratory Technician,Married,0,No,17,3,0,6,2,5,2,3,4,2.6,Low,0.6
32,No,Travel_Frequently,Sales,5,2,Life Sciences,Male,2,Sales Executive,Married,1,No,14,3,1,10,3,10,8,5,3,2.8,Medium,0.5
38,No,Travel_Rarely,Sales,9,3,Marketing,Male,1,Sales Representative,Married,0,No,19,3,1,3,3,2,2,1,2,2.6,Low,0.5
42,No,Travel_Rarely,Research & Development,3,3,Life Sciences,Female,2,Laboratory Technician,Married,2,Yes,13,3,1,17,1,5,3,1,3,3.0,Medium,0.2
31,No,Travel_Rarely,Research & Development,11,4,Life Sciences,Male,1,Research Scientist,Married,3,Yes,19,3,1,8,2,6,4,0,2,3.2,Low,0.0
29,Yes,Travel_Rarely,Sales,1,3,Medical,Female,1,Sales Representative,Divorced,6,Yes,19,3,3,5,3,3,2,0,2,2.6,Low,0.0
53,No,Travel_Rarely,Sales,8,3,Marketing,Male,4,Sales Executive,Married,5,No,14,3,1,28,3,2,0,2,2,2.8,High,1.0
35,No,Travel_Rarely,Research & Development,25,3,Technical Degree,Male,3,Manufacturing Director,Married,3,No,16,3,0,16,2,13,10,4,8,2.4,High,0.3076923076923077
37,No,Travel_Frequently,Sales,21,2,Medical,Female,1,Sales Representative,Married,5,No,15,3,1,10,3,5,4,0,0,3.0,Low,0.0
53,No,Travel_Rarely,Research & Development,23,4,Life Sciences,Female,4,Research Director,Single,6,No,18,3,0,33,0,12,9,3,8,3.4,High,0.25
43,No,Travel_Frequently,Research & Development,1,3,Life Sciences,Female,2,Healthcare Representative,Married,4,No,13,3,1,12,2,5,2,2,2,3.0,Medium,0.4
47,No,Travel_Rarely,Sales,2,2,Marketing,Female,2,Sales Executive,Married,0,Yes,22,4,1,8,2,7,6,7,7,2.8,Medium,1.0
37,No,Non-Travel,Sales,19,2,Medical,Male,3,Sales Executive,Single,1,Yes,13,3,0,10,2,10,0,0,9,2.6,High,0.0
50,No,Non-Travel,Research & Development,2,4,Life Sciences,Male,4,Manager,Divorced,1,No,11,3,1,31,3,31,6,14,7,2.4,High,0.45161290322580644
39,No,Travel_Rarely,Human Resources,2,3,Life Sciences,Female,2,Human Resources,Married,8,No,11,3,2,13,2,5,4,0,4,3.2,Medium,0.0
33,No,Travel_Rarely,Human Resources,3,2,Human Resources,Male,1,Human Resources,Divorced,3,Yes,11,3,1,7,4,4,3,0,3,3.2,Low,0.0
32,Yes,Travel_Rarely,Research & Development,25,4,Life Sciences,Male,1,Laboratory Technician,Single,1,Yes,24,4,0,1,2,1,0,0,1,2.4,Low,0.0
29,No,Travel_Rarely,Research & Development,7,1,Medical,Female,1,Laboratory Technician,Divorced,6,No,14,3,3,8,5,4,3,0,3,2.6,Low,0.0
44,No,Travel_Rarely,Research & Development,9,2,Life Sciences,Male,1,Research Scientist,Married,1,Yes,13,3,0,8,0,8,7,7,1,2.6,Low,0.875
28,No,Travel_Rarely,Sales,5,4,Medical,Male,2,Sales Executive,Single,1,No,14,3,0,4,3,4,2,0,2,2.6,Medium,0.0
58,Yes,Travel_Frequently,Research & Development,2,1,Life Sciences,Male,1,Laboratory Technician,Divorced,9,Yes,14,3,1,3,3,1,0,0,0,3.2,Low,0.0
43,No,Travel_Rarely,Research & Development,8,3,Life Sciences,Female,2,Manufacturing Director,Divorced,4,No,21,4,1,4,2,1,0,0,0,2.6,Medium,0.0
20,Yes,Travel_Rarely,Sales,2,3,Medical,Female,1,Sales Representative,Single,1,No,13,3,0,2,3,2,2,0,2,2.8,Low,0.0
21,Yes,Travel_Rarely,Research & Development,18,1,Other,Female,1,Research Scientist,Single,1,No,19,3,0,1,3,1,0,0,0,2.8,Low,0.0
36,No,Travel_Rarely,Research & Development,14,1,Life Sciences,Male,2,Healthcare Representative,Married,0,Yes,17,3,1,17,2,16,8,4,11,2.6,High,0.25
47,No,Travel_Rarely,Sales,2,4,Life Sciences,Female,1,Sales Representative,Single,1,Yes,18,3,0,3,3,3,2,1,2,2.6,Low,0.3333333333333333
22,Yes,Travel_Rarely,Research & Development,3,1,Life Sciences,Female,2,Manufacturing Director,Married,0,Yes,19,3,1,4,3,3,2,0,2,2.6,Medium,0.0
41,Yes,Travel_Rarely,Research & Development,2,4,Life Sciences,Female,1,Laboratory Technician,Divorced,4,Yes,13,3,1,10,1,7,7,1,0,2.4,Low,0.14285714285714285
28,No,Travel_Rarely,Research & Development,9,3,Medical,Female,1,Research Scientist,Divorced,5,No,18,3,1,6,2,2,2,2,2,2.8,Low,1.0
39,Yes,Travel_Rarely,Research & Development,6,3,Medical,Male,1,Laboratory Technician,Married,7,Yes,21,4,0,8,2,2,2,2,2,2.6,Low,1.0
27,No,Travel_Rarely,Research & Development,4,3,Life Sciences,Female,1,Research Scientist,Single,1,No,19,3,0,1,2,1,1,0,0,2.8,Low,0.0
34,No,Travel_Rarely,Research & Development,10,3,Life Sciences,Male,1,Laboratory Technician,Divorced,1,No,14,3,2,1,3,1,0,1,0,2.4,Low,1.0
42,No,Travel_Rarely,Sales,14,2,Medical,Female,2,Sales Executive,Single,7,No,17,3,0,10,6,5,4,0,3,2.4,Medium,0.0
33,No,Travel_Rarely,Research & Development,1,4,Other,Male,1,Research Scientist,Single,3,Yes,11,3,0,6,1,3,2,0,2,2.2,Low,0.0
58,No,Travel_Rarely,Research & Development,5,3,Technical Degree,Female,3,Healthcare Representative,Divorced,2,Yes,13,3,1,24,3,6,0,0,4,2.8,High,0.0
31,No,Travel_Rarely,Sales,7,4,Life Sciences,Male,1,Sales Representative,Married,3,No,15,3,0,13,2,7,7,5,2,2.6,Low,0.7142857142857143
35,No,Travel_Rarely,Research & Development,21,1,Life Sciences,Female,2,Healthcare Representative,Married,1,Yes,25,4,1,10,2,10,6,0,7,3.2,Medium,0.0
49,No,Travel_Rarely,Research & Development,8,2,Other,Female,3,Laboratory Technician,Married,4,No,11,3,1,29,3,26,9,1,7,2.2,High,0.038461538461538464
48,No,Travel_Rarely,Research & Development,20,4,Medical,Male,1,Research Scientist,Married,4,No,17,3,2,13,2,0,0,0,0,2.6,Low,0.0
31,No,Non-Travel,Sales,20,2,Marketing,Female,2,Sales Executive,Married,1,No,13,3,1,9,2,9,8,0,0,3.2,High,0.0
36,No,Travel_Rarely,Research & Development,7,4,Other,Male,1,Research Scientist,Single,2,No,18,3,0,8,6,6,2,0,1,3.0,Medium,0.0
38,No,Travel_Rarely,Research & Development,1,3,Technical Degree,Female,3,Research Director,Married,1,No,13,3,1,15,3,15,12,5,11,2.6,High,0.3333333333333333
32,No,Non-Travel,Research & Development,1,3,Life Sciences,Female,1,Laboratory Technician,Married,6,No,20,4,0,5,3,3,0,0,2,2.6,Low,0.0
25,Yes,Travel_Rarely,Sales,19,2,Marketing,Male,1,Sales Representative,Married,1,Yes,18,3,3,1,2,1,0,0,0,2.6,Low,0.0
40,No,Travel_Rarely,Sales,10,4,Marketing,Male,3,Sales Executive,Divorced,2,No,12,3,1,11,2,1,0,0,0,1.8,High,0.0
26,No,Travel_Frequently,Sales,1,3,Medical,Male,2,Sales Executive,Single,1,No,12,3,0,7,2,7,7,0,7,2.2,Medium,0.0
